"rate","yield"
0,1968.91513861898
5.16279069767442,1968.91513861898
10.3255813953488,2009.72569066019
15.4883720930233,2443.85077940573
20.6511627906977,2629.6898054519
25.8139534883721,2613.61130396171
30.9767441860465,2380.19888793059
36.1395348837209,2392.80506173813
41.3023255813954,2478.05449359273
46.4651162790698,2677.60178335827
51.6279069767442,2670.67643552676
56.7906976744186,2717.0710309995
61.953488372093,2737.79649302242
67.1162790697674,2737.79649302242
72.2790697674419,2523.09282155079
77.4418604651163,2500.6642370401
82.6046511627907,2729.73451655933
87.7674418604651,2466.3624892942
92.9302325581395,2590.79180108913
98.093023255814,2597.40123916215
103.255813953488,2419.40965318488
108.418604651163,2396.2591399996
113.581395348837,2396.2591399996
118.744186046512,2368.48919818763
123.906976744186,2370.85498766132
129.06976744186,2384.31775115648
134.232558139535,2414.05341580675
139.395348837209,2414.05341580675
144.558139534884,2414.05341580675
149.720930232558,2414.05341580675
154.883720930233,2414.05341580675
160.046511627907,2411.40361504484
165.209302325581,2411.40361504484
170.372093023256,2411.40361504484
175.53488372093,2411.40361504484
180.697674418605,2411.40361504484
185.860465116279,2411.40361504484
191.023255813954,2411.40361504484
196.186046511628,2411.40361504484
201.348837209302,2411.40361504484
206.511627906977,2411.40361504484
211.674418604651,2411.40361504484
216.837209302326,2411.40361504484
222,2411.40361504484
